pl_orbper,pl_rade,disposition,target_encoded
-0.1654430595119815,0.14361931008684956,CANDIDATE,0
-0.16538487996213133,0.14361931008684956,FALSE POSITIVE,2
0.3123834339165893,0.14361931008684956,CANDIDATE,0
0.3124292897194269,0.18327996453246484,CANDIDATE,0
0.3125725891032942,0.4014135639833485,CANDIDATE,0
-0.9875569268363356,-1.0362851596702045,FALSE POSITIVE,2
-0.3380238095806686,0.14361931008684956,FALSE POSITIVE,2
-1.0435375476410464,0.14361931008684956,CANDIDATE,0
-1.0435621951350718,0.14361931008684956,CANDIDATE,0
-1.043527230085408,0.14361931008684956,FALSE POSITIVE,2
1.2417754716967824,0.14361931008684956,CANDIDATE,0
0.08754670062867241,0.14361931008684956,CANDIDATE,0
-0.950149195875292,0.14361931008684956,CANDIDATE,0
0.4643954203231046,0.14361931008684956,FALSE POSITIVE,2
-0.22098833678850324,-1.1453519593956463,CANDIDATE,0
-1.0886546421547711,0.14361931008684956,FALSE POSITIVE,2
-1.088590157432031,0.14361931008684956,FALSE POSITIVE,2
-1.0677528507244916,0.14361931008684956,FALSE POSITIVE,2
-0.7915303913755712,0.14361931008684956,FALSE POSITIVE,2
-0.7352603058154483,0.14361931008684956,FALSE POSITIVE,2
-1.0824302901171077,0.14361931008684956,FALSE POSITIVE,2
-0.6428713239527849,0.14361931008684956,FALSE POSITIVE,2
-0.670382226266412,0.14361931008684956,FALSE POSITIVE,2
-0.6703406694450905,0.14361931008684956,CANDIDATE,0
-0.946572586553346,0.14361931008684956,FALSE POSITIVE,2
2.1963894420102985,0.14361931008684956,CANDIDATE,0
-0.8111205635453128,-1.2464866282319653,CANDIDATE,0
-0.7117500357006308,0.14361931008684956,FALSE POSITIVE,2
-0.8806097306684336,0.14361931008684956,FALSE POSITIVE,2
2.227252403511351,0.14361931008684956,CANDIDATE,0
-0.8012383514350507,-0.05468396214122691,CANDIDATE,0
-0.9377937796988627,0.14361931008684956,FALSE POSITIVE,2
0.1433282785891913,1.0806022713645098,CANDIDATE,0
-1.1116292591726926,0.14361931008684956,FALSE POSITIVE,2
-1.058738746281698,0.14361931008684956,CANDIDATE,0
-1.1171269400347645,0.14361931008684956,FALSE POSITIVE,2
-1.0275606694355208,0.14361931008684956,FALSE POSITIVE,2
-1.1135560626881733,0.14361931008684956,FALSE POSITIVE,2
-1.0823494692646065,0.14361931008684956,CANDIDATE,0
-1.082374675626229,3.613926574078184,CANDIDATE,0
-1.082374621172463,0.14361931008684956,CANDIDATE,0
-1.083104083820052,0.14361931008684956,FALSE POSITIVE,2
0.8376109274389633,0.14361931008684956,CANDIDATE,0
-1.121660216043409,0.14361931008684956,FALSE POSITIVE,2
-0.9503688738307607,0.14361931008684956,FALSE POSITIVE,2
-1.1212093961817624,0.14361931008684956,FALSE POSITIVE,2
-1.0348520286854608,0.14361931008684956,FALSE POSITIVE,2
-0.6559660216505859,0.14361931008684956,FALSE POSITIVE,2
-1.125805294021157,0.14361931008684956,FALSE POSITIVE,2
-1.1258044342248537,0.14361931008684956,FALSE POSITIVE,2
-1.05831529660237,0.14361931008684956,FALSE POSITIVE,2
-0.5057756570117928,0.14361931008684956,FALSE POSITIVE,2
-1.1079797104643583,0.14361931008684956,FALSE POSITIVE,2
-0.9899968854454455,0.14361931008684956,CANDIDATE,0
-0.18099634473879517,0.14361931008684956,CANDIDATE,0
-0.18121490209308197,0.14361931008684956,CANDIDATE,0
-0.18094328097694906,-0.5915107503898522,CANDIDATE,0
-0.18095722400699937,0.7385291267710785,CANDIDATE,0
