pl_orbper,pl_rade,tfopwg_disp,target_encoded
-0.21892501277673493,1.8247392524205128,PC,5
-0.23356225234029954,0.11036828693639193,PC,5
-0.2957648386856906,0.21562783848194153,CP,1
-0.07159971304632737,0.05330382950031256,PC,5
-0.04136521081975898,0.05330382950031256,PC,5
0.4058016640334385,0.05330382950031256,PC,5
0.23806582045217214,-1.6231102924747034,PC,5
1.2015910233933313,-1.2195725862448037,PC,5
0.3367703139373488,-0.39941486287825473,PC,5
-0.16256111237247833,1.3796516393022966,PC,5
-1.0935302431097103,1.2335888566496425,PC,5
-0.7367881316484564,0.2519482478070249,PC,5
-0.38408574258224226,0.9868959452801807,PC,5
-1.1725230764543024,0.46799268937363914,PC,5
0.2863420251697142,-0.596071004488816,PC,5
-0.2584132976989178,0.7807198981981861,PC,5
0.26371958571481735,0.5275896982169516,PC,5
-0.3547858256727078,0.7609104317600351,PC,5
1.940153772171213,0.05330382950031256,PC,5
0.7875475666942638,0.4281810310962919,PC,5
-0.9865260327022681,0.6070709583573735,APC,0
-0.521227410374243,0.49554421206450905,PC,5
-0.39938936864225905,1.058760126560213,KP,4
-0.7041088321543525,0.6091050478806249,PC,5
-0.31938051333297973,0.8340093786812044,PC,5
-0.17975898940940271,0.8750576717630343,PC,5
1.5526977724529107,0.0119806594558811,PC,5
-0.13710599414831148,0.6169665290110289,PC,5
-0.7681190499552994,0.7415774187237266,FP,3
0.8930996788672146,-0.26046822330934477,PC,5
-1.0504320866565275,0.5036072696341543,PC,5
1.2264281286088987,0.2312958253502292,PC,5
-0.5647819873658282,-1.404965735938421,FP,3
-1.012973790386218,0.8342109551204456,PC,5
-0.38894319734305627,0.2993920115520507,PC,5
0.462931378706593,-0.3489767727539562,PC,5
-0.3146958210287821,0.9450413464413862,PC,5
-0.34537521636776825,-0.8839844651700043,PC,5
-0.9903730951715501,-0.5541284450219891,PC,5
0.005461367953619066,-1.262347106651771,KP,4
0.019858050689660425,-1.3395820356035517,KP,4
1.2467416574043786,-1.325882167787491,PC,5
-1.1232036545784712,1.2590622178775903,PC,5
0.46070825354287476,-0.5102525842515314,FP,3
-0.8925255034711911,-1.2469943120339333,KP,4
0.1535407758071573,-0.5030856255799673,KP,4
-0.45601321697046254,1.035567492791493,PC,5
-0.47364308950881934,1.2483039367142443,KP,4
-0.8807436400892997,-0.9702610136782914,FP,3
0.36269766940068715,-0.19404145652705657,PC,5
-0.9410421160831041,-1.608200966023196,PC,5
-0.9466866229803276,-1.4686679222674028,FP,3
-0.017444967876107317,1.5661533311358244,KP,4
1.5061165163679275,-0.5516985326725915,KP,4
0.14881500773956757,-0.185716349586398,KP,4
-0.12806610924596648,-1.3938665706911877,CP,1
0.0371037054818285,-1.2554220397072964,KP,4
0.34607133822885866,-1.6664473943984621,PC,5
-0.047236959920694176,-1.3478759898217822,PC,5
-0.498825570704467,0.5395611763424355,KP,4
1.7032061012999533,-1.1879599030325425,PC,5
2.604907365542016,-1.5968998578341047,PC,5
0.1321143589247634,-0.8390084734946919,KP,4
1.3071927303059838,-1.3878082824354498,CP,1
-0.8005142445681606,0.11760125272924217,KP,4
-0.30648328957384696,1.144620346420944,PC,5
-0.6873590056126737,-0.603186872695598,APC,0
-0.7065071324917539,0.633420095913301,KP,4
-0.39724884180478165,-1.1212806525975396,KP,4
-0.35319346219542214,-1.1070215934138932,KP,4
-0.5346643380905195,0.16195353025128104,KP,4
0.32041337305132,-1.500555482442265,KP,4
-0.33552436066476127,1.6256139277051633,KP,4
2.913268542493062,-0.7325830221497026,PC,5
-0.9882921118083446,-1.359814812564109,APC,0
-0.3625285921787986,1.2291749923349715,PC,5
1.6282650241491035,-0.8810964245496042,KP,4
-1.2564292442784348,-0.4273591114481591,APC,0
0.0951882901673543,-0.20548366822361672,APC,0
0.06555345238502744,1.084670762060268,PC,5
-0.06694713072975622,1.0204859101100885,PC,5
-0.6654897806819939,-0.44931602666893816,PC,5
-0.844410086984824,-0.8155639241523132,FP,3
0.6205369977778514,-0.7259247141348673,CP,1
-0.4348305142984197,1.8922673595662904,PC,5
-0.39171052424511626,0.9616782562777134,KP,4
-0.3915682930847123,-1.527293680851059,KP,4
3.2355747475026195,-1.4791865473696215,PC,5
-0.1590043801902031,-1.3728476456175902,PC,5
0.44191697049659917,2.2195725215013633,PC,5
2.726581342513476,-1.441750137576376,PC,5
-0.36780171936755784,-1.1115367773769786,PC,5
2.093521617541562,-1.233382404845905,PC,5
-0.9219986594234291,-1.417899979787982,PC,5
-0.9528447705330501,-1.2137085443759708,FP,3
0.7501566179954041,-1.5986594002471097,CP,1
1.113084638148961,-0.02281876400947373,KP,4
-0.38177897656021736,-0.7550231893958661,PC,5
-0.413816523101252,-1.4192518979905802,KP,4
1.1225390933739248,-1.3254926671314848,KP,4
-1.0707823125807228,-0.3375986990153366,FP,3
