koi_period,koi_prad,koi_depth,koi_duration,koi_disposition,koi_disposition_encoded
-0.3403975148948168,2.361448078568794,-0.11493161974220227,1.5291521236767622,FALSE POSITIVE,2
-0.2601069588388597,-0.1401738516433298,1.944902293238495,-0.16147523468524275,CONFIRMED,1
-0.41495225677495123,-0.4390253305545768,-0.9031755784100881,-0.09713788339208,CONFIRMED,1
0.8281098094854793,-0.25098395056547756,0.37373236362986784,0.7495218804231516,CONFIRMED,1
-0.6649421559476759,3.741537492417362,1.3430833487832912,-0.7058428492135563,FALSE POSITIVE,2
-0.5865658308908875,-0.2862417093134337,0.6727214514004454,1.085218905530943,FALSE POSITIVE,2
-0.48965351205924973,-0.15192643789264848,1.9121080355877698,-0.606452355200464,CONFIRMED,1
-0.5676474677939273,-0.2308366598523598,3.755381670568631,-0.8397370636468932,CONFIRMED,1
-0.6126847206613193,4.508813480408597,2.8885496710440526,-0.7868276961871873,FALSE POSITIVE,2
0.25993174366264316,-0.04783210254153994,1.5720522648131305,0.5311814585281657,CONFIRMED,1
-0.4832505052109872,-0.2862417093134337,-0.6523438239464319,0.3992102221437281,CONFIRMED,1
-0.2210439117620889,-0.10827397468089332,0.1669217297964645,0.7440276574262975,CONFIRMED,1
1.336135357454362,0.1032725778068433,1.8657233648565634,1.2939993794114022,CONFIRMED,1
0.5474449322587728,-0.2694523003858355,2.4249984074946096,0.21328571593018206,CONFIRMED,1
-0.29976871893408585,-0.26609441860031585,1.3673097373180612,-1.1519737565581172,CONFIRMED,1
-0.3095663224649917,-0.21908407360304105,3.5349806236547474,-0.6401868844011487,CONFIRMED,1
-0.5456123958902244,1.720092657534545,0.7519003797823768,0.893030985100983,FALSE POSITIVE,2
0.049096011506282226,-0.08644774307501568,0.20296586883600046,1.4618478919652982,CONFIRMED,1
0.43095128077388956,-0.004179639329784793,2.404612787873889,0.5166217675865024,CONFIRMED,1
-0.31014701904567005,-0.21740513271028128,1.555211970343839,-0.15262953566030737,CONFIRMED,1
-0.49332373785988437,-0.3265362907396692,0.16544451098336874,-0.5125011419542573,CONFIRMED,1
-0.4040885678926448,-0.16200008324920737,1.238496256816113,-0.25641540807088303,CONFIRMED,1
-0.42517237193578117,0.07640952352268632,1.7753175734951039,-0.20537407643010772,FALSE POSITIVE,2
-0.6159472586605934,3.8355581824119116,2.411998881939368,0.7045241940789156,FALSE POSITIVE,2
-0.31800593483613937,-0.3936939264500618,-0.9203113166419987,0.5154679807571627,CONFIRMED,1
-0.032835648071187724,-0.05790574789809884,0.4227760282246464,1.8122144924746901,CONFIRMED,1
-0.41545354437088133,-0.18214737396232517,-0.22601847448700185,0.8491321433561183,CONFIRMED,1
-0.6351878937074195,-0.29967323645551214,-0.7256138770759805,-0.027910673631717193,CONFIRMED,1
-0.5763070638543314,-0.3147837044903505,-0.7126143515207379,0.07741358121797774,CONFIRMED,1
1.9788351833131876,-0.12338444271573164,0.025995055027131106,2.043960818482,CONFIRMED,1
-0.11232520621262178,-0.17711055128404568,1.9966049516968456,-0.29185314640059273,CONFIRMED,1
2.291354287478687,-0.17375266949852605,1.4807601421638141,0.07208418491102915,CONFIRMED,1
-0.6193358518821418,2.2926115019656415,2.6784891558218384,-0.19064955879853837,FALSE POSITIVE,2
-0.3182603467443878,-0.19389996021164385,1.5182815000164454,-0.4437134700336426,CONFIRMED,1
-0.5241687718310345,-0.32317840895414957,0.08951546399024785,-0.6025514568726976,CONFIRMED,1
-0.5448566530315598,-0.12506338360849142,0.4405026539817952,0.04329445640751316,CONFIRMED,1
-0.304723012279312,-0.06630045236189795,1.958492706318976,-0.2593822884891845,CONFIRMED,1
0.035435759505255744,-0.06630045236189795,0.8449651650074083,0.3171265305707264,CONFIRMED,1
-0.3943353342184596,-0.20397360556820274,0.8697824410674165,-0.37844210083101487,CONFIRMED,1
-0.06069839127874228,-0.18382631485508494,2.3277974095929106,-0.18850681182976536,CONFIRMED,1
1.20143518742207,-0.12842126539401105,3.552116361886658,0.486678252253647,CONFIRMED,1
0.13454026775760417,0.057941173702328375,2.4403614831508054,1.5560738163613477,CONFIRMED,1
0.6028709126943879,-0.18718419664060457,-0.2715168139303505,1.3747095152351907,CONFIRMED,1
-0.18842478843793997,-0.15696326057092788,1.1495676842677496,-0.14356406771549785,CONFIRMED,1
0.12131967240992135,0.046188587453009695,3.193447634067013,0.29954501698079294,CONFIRMED,1
-0.343308857825971,-0.14185279253608957,2.25157291883717,-0.389595373514629,CONFIRMED,1
1.2128004507859143,-0.06294257057637832,3.5781154129971426,0.7404564124783423,CONFIRMED,1
0.19568666774245108,-0.18214737396232517,1.3321519295663826,-0.6454063962481602,CONFIRMED,1
2.2820643347064893,-0.2459471278871981,3.7358823822357676,0.6846900490602719,CONFIRMED,1
-0.43924860931108045,-0.15696326057092788,1.6148916103929067,-0.5025016560999827,CONFIRMED,1
0.33435949906398155,-0.18886313753336442,0.17637593020027717,-1.0042341001727078,CONFIRMED,1
-0.18366829588078348,-0.12506338360849142,2.3585235609053017,-0.38228805692881285,FALSE POSITIVE,2
-0.6272587654890321,-0.3349309952034683,-0.13502179560030433,-0.8938551601659069,CONFIRMED,1
-0.5769630291204019,-0.13177914717953068,1.2399734756292087,-0.6908436204321444,CONFIRMED,1
-0.5151268368831525,-0.049511043434299795,2.3413878226733913,-0.3921227160931819,CONFIRMED,1
0.33567355083057526,-0.12002656093021201,1.4163534019128396,0.613814572400853,CONFIRMED,1
-0.22021012066571088,-0.12338444271573164,0.6133372551139966,-0.9781365409376503,CONFIRMED,1
-0.5935444184904793,0.16203550905343692,1.9286528862944416,-0.8546813501983366,FALSE POSITIVE,2
-0.42914951127852585,-0.16367902414196714,1.006868346922701,-0.29586392918829624,CONFIRMED,1
-0.6193953850514312,-0.2593786550292766,0.08892457646500958,-0.8522638920797208,CONFIRMED,1
-0.5741562662371816,-0.2879206502061935,0.37432325115510606,-0.7552359139552756,CONFIRMED,1
-0.42860744765328684,-0.2812048866351542,1.7723631358689125,-0.6117268092774439,CONFIRMED,1
-0.2624578250296684,-0.29463641377723276,1.5357126820109754,-0.3176759944858076,CONFIRMED,1
0.36242078743775075,-0.1670369059274868,-0.422488576628735,-0.5064574966577177,FALSE POSITIVE,2
-0.38242810626356405,-0.24091030520891865,0.26353184017292575,-0.2958089869583278,CONFIRMED,1
-0.5132073185827773,-0.1754316103912859,0.2661908340364981,-0.7342479821072927,CONFIRMED,1
-0.4994483218205903,-0.17711055128404568,1.1652262036865642,-0.6472744320670907,CONFIRMED,1
-0.14345570514805903,-0.3114258227048309,-0.023344053330266512,-0.10263210638893433,CONFIRMED,1
-0.4263031353149462,-0.1804684330695653,3.0997919613167433,-0.5766736665575142,CONFIRMED,1
-0.09736178701577206,-0.2056525464609625,2.6267864973634873,-0.38596918633670513,CONFIRMED,1
0.37822687350785866,-0.3332520543107085,0.2289649199464855,-0.5853545388925437,CONFIRMED,1
0.5269696539976376,-0.041116338970500675,2.4793600598165333,0.8978659013382151,CONFIRMED,1
-0.3978290147678629,-0.14521067432160922,-0.18613356653341692,0.18966055704370893,CONFIRMED,1
-0.18754050179869267,-0.03440057539946141,2.6394905791561114,-0.2218567454206702,CONFIRMED,1
-0.5336047827312351,-0.2728101821713551,-0.1840654601950829,-1.243397627225771,CONFIRMED,1
-0.5099030511879659,-0.12506338360849142,0.5551348338780244,0.8643511410574041,CONFIRMED,1
-0.31885116784088235,0.2140826767289911,3.631590734031209,1.7934242498254491,FALSE POSITIVE,2
-0.12529934330821005,-0.04615316164878016,0.43075300981536335,0.24004258192486208,CONFIRMED,1
0.35875841074517056,-0.08141092039673627,3.0161813764955245,-0.3309720141381947,CONFIRMED,1
-0.5678688745590493,-0.2795259457423944,0.4573429484510865,-0.8116066419029997,CONFIRMED,1
-0.3151662008663091,-0.282883827527914,2.87200482033738,-0.6190890680932287,CONFIRMED,1
-0.09566073591662831,-0.3550782859165861,1.1749758478529964,0.48546952319433895,CONFIRMED,1
0.3867815336567611,-0.3533993450238262,1.1989067926251469,-0.4425596832043032,CONFIRMED,1
-0.34758220896408465,-0.1603211423564475,0.7651953491002385,-0.5025016560999827,CONFIRMED,1
-0.20728026201482858,0.019325533168852636,1.6976158639262682,1.0467593445529637,CONFIRMED,1
-0.6286844135405841,-0.2610575959220364,1.0715705309362946,-0.9836307639345045,CONFIRMED,1
0.7629306211613273,-0.2526628914582374,1.7165242647338939,0.2808646587914888,CONFIRMED,1
-0.06216091810484719,-0.1401738516433298,-0.3232194723887014,0.18345208505726376,CONFIRMED,1
-0.4072043652821379,-0.074695156825697,2.8569371884438035,-0.2528991053528965,CONFIRMED,1
-0.4687438071985948,-0.29295747288447294,1.9969003954594653,-0.7064472137432104,CONFIRMED,1
0.3990382701254013,-0.1552843196781681,0.013290973234507725,1.6870011503763829,CONFIRMED,1
0.3378207855414676,-0.19389996021164385,3.1630169265172405,0.39294680792731423,CONFIRMED,1
-0.3636590037964275,-0.3769045175224637,1.3179706289606636,-0.6935907319305715,CONFIRMED,1
-0.5694674479784828,-0.418878039841459,0.4363664413051271,-0.8906685108277315,CONFIRMED,1
0.08257460075614845,-0.38529922198626276,1.1658170912118027,-0.5315111535233727,CONFIRMED,1
-0.0016614459758824494,0.1939353860158733,2.801393761071404,-0.21471425552475978,CONFIRMED,1
-0.5269223816819438,-0.09316350664605494,0.5232269075151565,-0.47003079818857435,CONFIRMED,1
-0.16176769132108965,-0.17878949217680554,3.8824224884948646,-0.24147112151943984,CONFIRMED,1
-0.3877364289899475,-0.373546635736944,0.0023595540175992977,-0.8372097210683402,CONFIRMED,1
-0.5381082302897856,-0.25769971413651677,0.65026772544139,-0.15065161538143984,CANDIDATE,0
1.5298225670190164,-0.2610575959220364,1.5776656963028945,0.9033601243350692,CONFIRMED,1
-0.4986007609178036,-0.29967323645551214,0.6331319872094793,-0.6466700675374367,CONFIRMED,1
-0.1969031641523328,-0.2778470048496346,0.8053757008164425,-0.5551912546398142,CONFIRMED,1
-0.36133002729641645,-0.15696326057092788,1.4934642239564373,-0.46733862892011574,CONFIRMED,1
0.2058187084271273,-0.16367902414196714,1.187089042120381,-0.7425442588325425,CONFIRMED,1
-0.5239746696887662,-0.39033604466454214,-0.5504157258428259,-0.49656789526338,CONFIRMED,1
0.14450624184057834,-0.11498973825193251,1.8081118311458297,0.39486978597621314,CONFIRMED,1
0.8807118992589441,-0.04447422075602031,1.9330845427337289,0.9522587090070713,CONFIRMED,1
-0.48922616267413627,-0.3433256996672674,-0.32558302248965454,-0.4592071788847714,CONFIRMED,1
0.9664954167966191,-0.052868925219819424,0.005609435406409821,0.7583126372181183,CONFIRMED,1
-0.45673090435984876,-0.12170550182297178,2.3337062848452934,-0.25185520298349423,CONFIRMED,1
-0.6133831261851355,-0.165357965034727,1.4837145797900055,-1.2728466624889094,CANDIDATE,0
-0.5397870589713718,0.02772023763265168,1.9776965508892206,-0.14054224506722826,FALSE POSITIVE,2
-0.5690135925147392,0.08984105066476485,3.06286149098935,-0.9000086899223837,CONFIRMED,1
-0.3849600941986603,0.16203550905343692,1.7968849681663022,-0.2283948707869268,FALSE POSITIVE,2
0.43049482344634776,-0.1351370289650503,2.314502440275049,-0.01598820972854356,CONFIRMED,1
-0.1923918444570359,-0.14688961521436905,2.2134606734593003,-0.0012087498670058118,CONFIRMED,1
0.23131362637984484,-0.07637409771845678,3.384008860956363,0.43519738277312314,CONFIRMED,1
-0.5436560127081929,-0.2862417093134337,0.19085267456861552,-0.844791748803999,CONFIRMED,1
-0.46957212919683816,-0.07805303861121664,0.992687046316982,-0.11581824158138417,CONFIRMED,1
-0.43773261753822035,-0.04615316164878016,2.5960603460510963,0.0013185927115470842,CONFIRMED,1
1.385774335688784,0.10998834137788256,1.9236303423299161,-0.2586680394995934,CANDIDATE,0
-0.5770462705984669,0.06969375995164705,3.2850352004789487,-0.06917228833809218,CONFIRMED,1
-0.5650638538558478,-0.21740513271028128,-0.24049521885534,-0.41420949254053574,CONFIRMED,1
-0.43256317279907297,-0.2257998371740803,-0.2596990634255846,-0.1358721555199021,CONFIRMED,1
-0.6606137132046543,-0.3080679409193112,-0.5965049528114129,-0.6867778954144723,CONFIRMED,1
-0.17078221877381491,-0.1855052557478448,-0.15865729660983616,0.0913139654000189,CONFIRMED,1
-0.575926513744836,3.4376491908278353,1.9969003954594653,-0.1757052722470949,FALSE POSITIVE,2
-0.43323565936779074,0.11502516405616205,3.479141752519728,-0.2859743277939588,CONFIRMED,1
-0.07723662433930147,-0.13849491075056994,0.7380145229392767,0.16493655355786507,CONFIRMED,1
0.2651841682933745,-0.059584688790858695,1.2860627025977955,0.25064643230879063,CONFIRMED,1
3.9898381577608797,0.09991469602132375,1.9147670294513417,2.984571795543439,CONFIRMED,1
-0.22832047841996309,-0.2459471278871981,-0.3766947934227671,0.2364713369769069,CANDIDATE,0
-0.6999369177402291,-0.36347299038038516,1.1232731893946455,-1.2860327976813595,CONFIRMED,1
0.37804515009844747,-0.11163185646641288,1.8521329517760823,0.33327954618147765,CONFIRMED,1
-0.21055112283208333,-0.04783210254153994,1.8701550212958507,-0.02889963377115084,CONFIRMED,1
-0.6916887007751041,-0.32821523163242905,-0.43873798357278815,-0.847923455912206,CONFIRMED,1
-0.43929196471607485,-0.2728101821713551,-0.1882016728717509,-0.6059029329007787,CONFIRMED,1
-0.30790214862677795,0.004215065134014326,0.25200953343077903,0.8978659013382151,CONFIRMED,1
-0.5187697906578848,-0.22412089628132054,-0.5539610509942557,-0.08614943739837161,CONFIRMED,1
0.7964538828303309,-0.18214737396232517,1.369082399893776,0.826276175689205,CONFIRMED,1
-0.7109555952881349,-0.35004146323830665,-0.49191786084423467,-1.000992508604564,CANDIDATE,0
-0.35122529020749277,-0.26273653681479625,0.6289957745328113,-1.2419141870166204,CONFIRMED,1
-0.7241421219563349,5.428873089640976,-0.516439693141624,0.055052093620781305,FALSE POSITIVE,2
-0.532597189879286,5.202216069118401,0.9217805432883867,-0.9346772370325337,CANDIDATE,0
-0.7198241294824121,3.3923177867233205,1.1404089276265559,-0.7113370722104106,FALSE POSITIVE,2
-0.6777288214885152,4.104188725253482,0.6993113900361686,0.3380595201887409,FALSE POSITIVE,2
-0.7085059702270374,-0.17039478771300642,0.17608048643765814,1.7917759829263928,FALSE POSITIVE,2
-0.7000953193012395,-0.36179404948762534,-0.11818150113101296,-1.4072902992219316,FALSE POSITIVE,2
-0.43652906224733573,0.6825071858089795,-0.33533266665608646,-0.2828426206857519,FALSE POSITIVE,2
-0.3467740716144404,-0.15696326057092788,0.24166900173910885,0.10938995905966929,CONFIRMED,1
0.1160059817278514,-0.29967323645551214,-0.5406660816763941,0.39514449712605615,CONFIRMED,1
-0.708699447459258,2.302685147322201,-0.32883290387846525,0.4841509096750941,FALSE POSITIVE,2
0.27485418368036046,1.76542406163906,0.8254658766745444,0.29927030583095016,CONFIRMED,1
-0.6977363187925657,-0.03104269361394178,-0.5179169119547197,0.4489878824952272,FALSE POSITIVE,2
-0.6380730040391762,-0.3718676948441842,-0.7176368954852634,0.0017581305512956154,FALSE POSITIVE,2
-0.03902851188764848,0.813464575444245,0.031608486516894845,0.47563486402996996,CANDIDATE,0
-0.32537835977620283,-0.1049160928953737,-0.9433559301262923,0.2213622237355577,CANDIDATE,0
-0.5976170728473506,-0.2879206502061935,-0.8644724455069798,0.06653501968420641,CONFIRMED,1
-0.5637801699606169,1.8980603921670853,0.6177689115532838,-0.15427780255936369,FALSE POSITIVE,2
-0.719809410904702,-0.32821523163242905,-0.10902274448981931,-1.295922399075697,FALSE POSITIVE,2
-0.6796083967927853,-0.3349309952034683,-0.06086541118289839,-1.0846145826166849,CONFIRMED,1
-0.5939782821303765,-0.3433256996672674,-0.24935853173391442,-1.084449755926779,CONFIRMED,1
-0.38078883909104083,-0.23419454163787942,0.0933562329042968,-0.14757485050320157,CONFIRMED,1
-0.6684599254820275,0.4155555838601689,-0.6103908096545129,-0.6171660900443297,CONFIRMED,1
-0.5237393018601639,0.7076912992003768,-0.4080118322603968,-0.47431629212612064,CONFIRMED,1
-0.3848850936407625,-0.17039478771300642,0.17608048643765814,2.209336930687311,FALSE POSITIVE,2
-0.2760227955469667,-0.3047100591337916,-0.26826693254154,0.5775527006216155,CONFIRMED,1
-0.19328212774607495,-0.2677733594930757,0.11256007747454139,0.16164001975975267,FALSE POSITIVE,2
-0.021285788117219855,0.30810336672354083,3.151494619775094,-0.21614275350394196,CANDIDATE,0
-0.532115418829595,-0.07133727504017737,-0.9711276438124921,0.13581717167453788,FALSE POSITIVE,2
-0.662118388105217,-0.30974688181207105,0.8024212631902511,1.165709272434857,FALSE POSITIVE,2
0.17234165820745645,-0.14521067432160922,0.6127463675887581,0.662713157072855,CONFIRMED,1
-0.3781216824639287,-0.2912785319917131,-0.3388779918075162,0.04955787062392698,CONFIRMED,1
2.918655681066307,-0.17039478771300642,0.43223022862845906,2.1532958561193984,CONFIRMED,1
1.583372698311666,-0.17039478771300642,0.2549639710569705,-0.1323009105719469,CONFIRMED,1
-0.6819991087834822,-0.3131047635975907,-0.4889634232180432,-0.950610483723411,CONFIRMED,1
1.295732993000435,-0.1804684330695653,0.6168825802654262,2.9087515181868513,CONFIRMED,1
0.6537297721028069,-0.1552843196781681,0.15658119810479432,0.6457909502425445,CONFIRMED,1
3.762726693685732,-0.11331079735917274,0.41804892802273996,1.7016707257779835,CONFIRMED,1
-0.36726100747521134,3.659269388672131,0.11640084638859018,-0.2817437760863809,FALSE POSITIVE,2
-0.04588921945065066,-0.2308366598523598,-0.268562376304159,1.4167952633910939,CONFIRMED,1
-0.3614356954770796,0.6724335404524205,1.2376099255282553,2.3379017488136995,FALSE POSITIVE,2
-0.516441179589701,-0.18718419664060457,1.2662679705023128,-1.0271450100695898,CONFIRMED,1
-0.639946699188564,-0.3332520543107085,-0.298402196328693,-0.6635922743677477,FALSE POSITIVE,2
-0.30561903111818356,-0.24930500967271774,0.4611837173651356,-0.21515379336450807,CONFIRMED,1
3.3628852326118035,-0.2778470048496346,0.2493505395672066,2.043411396182315,CONFIRMED,1
-0.5675620213996836,-0.2912785319917131,-0.5415524129642515,-0.28207342946619235,CONFIRMED,1
-0.5685947818010508,2.0021547275181937,-0.8355189567703034,0.07098534031165843,FALSE POSITIVE,2
1.2506931516215618,5.909050184970283,2.6838071435489836,0.713260008643914,FALSE POSITIVE,2
-0.6777288939261851,-0.4071254535921403,-0.9596053370703453,-0.3378397928842623,FALSE POSITIVE,2
-0.5455438748818984,-0.2895995910989533,-0.528552887409009,-0.8000687736096059,CONFIRMED,1
-0.14873354783280732,0.017646592276092783,-0.6304809855126149,1.565249168766094,CONFIRMED,1
-0.3496487545976744,-0.12338444271573164,-0.4617825970570817,-0.6960081900491873,CANDIDATE,0
-0.35657585977223155,-0.46253050305321425,-0.8966758156324669,-0.6177155123440152,FALSE POSITIVE,2
-0.277477068803341,-0.23419454163787942,3.1260864561898467,-0.5210721298293497,CONFIRMED,1
0.05521317541698299,-0.3080679409193112,1.4136944080492675,-0.15262953566030737,CANDIDATE,0
-0.5224483123015767,-0.36515193127314494,0.502250400369197,-0.606452355200464,CONFIRMED,1
0.7330995394208473,0.037793882989210575,1.1404089276265559,1.8736948478094886,CONFIRMED,1
-0.5763481809893842,-0.3685098130586646,-0.47448667884970497,-1.3264153367082379,CONFIRMED,1
-0.18702504885424157,-0.2056525464609625,1.2999485594408955,-0.39767188132000464,CONFIRMED,1
0.5800400246562254,-0.09820032932433442,1.1897480359839536,0.08142436400568147,CONFIRMED,1
-0.7040461176043138,-0.08141092039673627,2.3162751028507635,-0.7466099838502146,FALSE POSITIVE,2
-0.4416958275495087,0.4105187611818894,0.5176134760253929,-1.3750392102303974,FALSE POSITIVE,2
-0.6929289686123065,-0.3802623993079833,-0.6863198566476338,-1.1359855676372714,CONFIRMED,1
-0.09358788117822293,-0.07133727504017737,-0.22690480577485933,1.5973354310677226,CONFIRMED,1
-0.4910072136115594,-0.2862417093134337,-0.7002057134907338,0.6709544915681367,CONFIRMED,1
0.3598280594352921,-0.074695156825697,-0.350400298549663,2.8005153251488233,CONFIRMED,1
-0.015467732859988181,-0.4675673257314936,-0.9253338606065242,-0.6322752032856789,FALSE POSITIVE,2
2.145470393694889,-0.18886313753336442,2.1407815078549897,1.2247721696510396,CONFIRMED,1
-0.7269288237134006,3.4863384767178704,0.6000422857961349,-0.26855764089393086,FALSE POSITIVE,2
-0.5991434866710531,-0.4020886309138608,0.5956106293568477,-1.3802037798474405,CONFIRMED,1
-0.6980303438352315,-0.3769045175224637,0.04342623702166075,-1.235595830570238,CONFIRMED,1
-0.019264151136064105,-0.0025006984370249392,0.8626917907645572,0.8685816927649822,CONFIRMED,1
0.9753791493870828,0.04954646923852933,1.620505041882671,1.47420989370822,CONFIRMED,1
-0.09615333531680857,-0.29967323645551214,-0.18111102256889144,-0.7584225632934511,CONFIRMED,1
-0.21133823379659275,-0.1670369059274868,0.10960563984834991,1.2302663926478938,CONFIRMED,1
0.4331497689202869,-0.2778470048496346,-0.01743517807788356,0.00010986365223929412,CONFIRMED,1
-0.3052916442038961,-0.2795259457423944,-0.7270910958890762,0.9863228915875675,CONFIRMED,1
1.5117318265724373,-0.2325156007451196,0.21537450686600462,1.438497444228668,CONFIRMED,1
0.08706814024696494,-0.2325156007451196,-0.8160196684374396,-0.5674433719227991,FALSE POSITIVE,2
-0.4899237823032921,-0.2610575959220364,0.32941579923699565,-0.3860790707966422,CONFIRMED,1
-0.4602638037448901,-0.19222101931888408,0.7383099667018959,-0.01884520568690767,CONFIRMED,1
-0.5866830812603286,3.0901084260265534,1.3037893283549444,0.13252063787642548,FALSE POSITIVE,2
-0.7269287976034047,3.298297096728771,1.6013011973124263,-0.23009807991595155,FALSE POSITIVE,2
-0.3064281701618748,-0.019290107364623103,1.4854872423657202,0.2544923884065886,CONFIRMED,1
-0.04217300102731578,-0.32821523163242905,-0.3690132555946693,-0.1229607314772948,CONFIRMED,1
-0.5158220310396422,-0.21572619181752142,-0.36605881796847783,-0.38009036773007115,CANDIDATE,0
-0.5915836150429035,1.837618520027732,2.5473121252189372,-0.1425751075760642,FALSE POSITIVE,2
